scenario_name,time_slot,solver_name,mean_latency_ms,p95_latency_ms,p99_latency_ms,throughput_mbps,goodput_mbps,packet_loss_rate,fairness_index,queue_delay_ms,edge_utilization,transport_utilization,wireless_utilization,solver_runtime_s,objective_value,quality_gap,constraint_violation_count,dominant_bottleneck,admission_rate,metadata
edge_overload,0,greedy,33.77252847503341,37.6281677221694,37.95838107414067,135.03052594400597,135.03052594400597,0.0,0.6284272810546478,26.0,1.0,0.5459477273394338,0.2,9.484800102654845e-05,308.06775230839594,1.7303532610836772,0,edge,0.625,{}
edge_overload,1,greedy,36.97739403682842,44.65284386552985,45.506789507093295,111.89318547590062,111.89318547590062,0.0,0.6631813142186623,29.652777777777775,1.0,0.4814365783161814,0.25,0.0001796409924281761,362.01936998468057,0.5349589671784393,0,edge,0.75,{}
edge_overload,2,greedy,44.47821130179258,52.04822138998944,53.21472790088307,123.57590524288787,123.57590524288787,0.0,0.7297991322682914,37.013888888888886,1.0,0.5419864803604056,0.25,0.00012053699174430221,530.9906021918052,0.27518187421504076,0,edge,0.75,{}
edge_overload,3,greedy,45.772121951457066,56.37350612988776,57.17326973455182,69.98445209398038,69.98445209398038,0.0,0.8594398545874058,38.66666666666667,1.0,0.4072470963129566,0.2,7.641800038982183e-05,546.5443741190362,0.007309113567348515,0,edge,0.625,{}
edge_overload,4,greedy,44.83765001677977,54.31352843493881,55.50883156260563,84.20995855665898,84.20995855665898,0.0,0.718101068136631,38.333333333333336,1.0,0.3205549778131949,0.15,0.00013434998982120305,566.9669207518436,0.03966784653064445,0,edge,0.625,{}
edge_overload,5,greedy,44.35808762657335,48.38882822302487,48.572534648742845,97.46998670954736,97.46998670954736,0.0,0.8223326352332606,36.91666666666667,1.0,0.5658468091751028,0.25,8.751600398682058e-05,535.0018914029506,0.08839442675934564,0,edge,0.625,{}
edge_overload,0,shortest_path_nearest_edge,33.77252847503341,37.6281677221694,37.95838107414067,135.03052594400597,135.03052594400597,0.0,0.6284272810546478,26.0,1.0,0.5459477273394338,0.2,0.00025132000155281276,308.06775230839594,1.7303532610836772,0,edge,0.625,{}
edge_overload,1,shortest_path_nearest_edge,40.78132091501089,45.95550100488871,46.30965658366625,108.68101579336201,108.68101579336201,0.0,0.8186682534241193,33.333333333333336,1.0,0.40781243156154645,0.2,0.00013658299576491117,421.9180169006834,0.78892870700055,0,edge,0.625,{}
edge_overload,2,shortest_path_nearest_edge,48.29573661240944,55.744918820992716,56.32279057336804,121.9552328536737,121.9552328536737,0.0,0.8812035221624076,40.66666666666667,1.0,0.461039252758087,0.2,0.00015025700849946588,570.4195964556834,0.47229210810701766,0,edge,0.625,{}
edge_overload,3,shortest_path_nearest_edge,55.453053954683824,65.92992486172653,66.80793437359495,104.27374367725955,104.27374367725955,0.0,0.8797502001321149,48.0,1.0,0.49938302708101023,0.2,0.0001280430005863309,707.3725601921348,0.536547141725997,0,edge,0.625,{}
edge_overload,4,shortest_path_nearest_edge,62.95669806177026,76.82269713688649,78.07606367693366,122.47753320728961,122.47753320728961,0.0,0.7049911909777301,55.33333333333333,1.0,0.621490464210423,0.25,0.000128108003991656,850.8429602749297,0.7315286475286523,0,edge,0.625,{}
edge_overload,5,shortest_path_nearest_edge,70.21869985301502,85.71532752814585,86.69333984562044,116.21219276349922,116.21219276349922,0.0,0.8918769941496966,62.666666666666664,1.0,0.5062610436286654,0.2,0.0001304239995079115,988.0926638812424,0.8889530110454932,0,edge,0.625,{}
edge_overload,0,load_balanced,29.585635939663604,36.812346269878745,37.79521678368254,137.041040427929,137.041040427929,0.0,0.5198688184247622,22.291666666666668,1.0,0.47187425465969257,0.25,0.0001486429973738268,242.2337944058298,1.14687783951675,0,edge,0.75,{}
edge_overload,1,load_balanced,36.641588835909864,44.461925495177425,45.480867718946186,107.48180268505759,107.48180268505759,0.0,0.7343993501985479,29.194444444444446,1.0,0.450370502324329,0.2,0.00014992700016591698,406.42495925664434,0.9191105476087897,0,edge,0.625,{}
edge_overload,2,load_balanced,42.291152583045005,51.97658323989711,53.25380215971553,118.15914155288999,118.15914155288999,0.0,0.7933896302210133,34.69444444444444,1.0,0.5038402571914066,0.2,0.0001488679990870878,516.5924882091001,0.5482324612266121,0,edge,0.625,{}
edge_overload,3,load_balanced,45.44522822466205,58.999707246622584,60.9392140890087,108.22023229391633,108.22023229391633,0.0,0.7529024032365448,38.125,1.0,0.543674903559753,0.25,0.00015361999976448715,555.4867517964285,0.3299397098165073,0,edge,0.75,{}
edge_overload,4,load_balanced,52.96221971079347,66.15415045256759,67.97165053377013,126.42908847650784,126.42908847650784,0.0,0.6057084831001914,45.486111111111114,1.0,0.6632643280723711,0.3,0.00014650399680249393,719.0625778055014,0.38449079567311506,0,edge,0.75,{}
edge_overload,5,load_balanced,61.478566143493154,74.12728207667709,76.12534593979217,112.37967732052192,112.37967732052192,0.0,0.8088896755700389,53.97222222222223,1.0,0.5062610436286654,0.2,0.00014194899995345622,885.0308793380188,0.4973927765908259,0,edge,0.625,{}
edge_overload,0,exact_small_scale,26.516306651468355,31.519520260328775,31.634247742436234,96.85625280750509,96.85625280750509,0.0,0.7072734162248593,19.791666666666668,1.0,0.38238473011191876,0.3,1.6693871150055202,112.83073025727222,,0,edge,1.0,{}
edge_overload,1,exact_small_scale,34.62462689684507,40.6654177261524,41.54540983890537,122.0043668290873,122.0043668290873,0.0,0.6192606030729629,27.5,1.0,0.5526420808034115,0.35,0.2865665940043982,235.84954238232464,,0,edge,1.0,{}
edge_overload,2,exact_small_scale,37.425095079146026,46.092020155992806,46.83838423872689,112.8223950818372,112.8223950818372,0.0,0.6230816883829877,30.059523809523803,1.0,0.46625753556427413,0.25,0.2878148820018396,425.89548433221836,,0,edge,0.875,{}
edge_overload,3,exact_small_scale,38.27138251326907,46.38080500089939,47.94412336431042,56.935039551264424,56.935039551264424,0.0,0.8479259816329738,32.22222222222222,1.0,0.31534982488537927,0.25,1.4014537559996825,482.8057099048801,,0,edge,0.75,{}
edge_overload,4,exact_small_scale,35.14124862572848,45.594017098637636,47.78841365701131,97.03376895855415,97.03376895855415,0.0,0.6730359415181333,27.619047619047617,1.0,0.5995366461832634,0.3,0.7295822320011212,366.29494660848366,,0,edge,0.875,{}
edge_overload,5,exact_small_scale,38.07086728081362,47.407436999646414,48.37625640406715,69.89254357790546,69.89254357790546,0.0,0.8328216061226843,30.902777777777775,1.0,0.3716394631776248,0.25,0.599710855007288,474.9463981066238,,0,edge,0.75,{}
edge_overload,0,simulated_annealing,32.128123761905776,39.68649236655646,41.06976882141593,130.97585329486782,130.97585329486782,0.0,0.6012693386556804,23.055555555555557,1.0,0.5277960454700291,0.25,0.27916203599306755,267.22670478476704,1.3683858482121594,0,edge,0.75,{}
edge_overload,1,simulated_annealing,36.51618503303388,41.735245672945105,42.02816095672315,126.15900479250469,126.15900479250469,0.0,0.6307989475712295,29.739583333333336,1.0,0.5819000946302946,0.35,0.2889027750061359,241.4518768146028,0.02375384906703136,1,edge,1.0,{}
edge_overload,2,simulated_annealing,47.628787637123615,58.68631414229492,60.542346451344166,147.4411847603719,147.4411847603719,0.0,0.8503692036289158,39.93055555555555,1.0,0.7100518290750818,0.25,0.274131074998877,515.8424347066768,0.19714049801683414,0,edge,0.75,{}
edge_overload,3,simulated_annealing,57.93476996906666,63.46904400345242,64.0123632352594,86.36355222385353,86.36355222385353,0.0,0.8258801067184974,50.833333333333336,1.0,0.6081940297454475,0.25,0.2665160559990909,641.8663617023128,0.1665469732517651,0,edge,0.625,{}
edge_overload,4,simulated_annealing,45.57379878422766,58.12213889969688,58.634670618404186,86.03429511567204,86.03429511567204,0.0,0.7194334693122114,37.5,1.0,0.37879395229183727,0.15,0.2693986530066468,495.9177881784303,0.044662305946303854,0,edge,0.625,{}
edge_overload,5,simulated_annealing,45.95275461577194,61.58288476662516,63.626147162206394,120.79781497452007,120.79781497452007,0.0,0.6480363958044595,39.21875,1.0,0.5655437031638637,0.35,0.268027528989478,560.4023271747224,0.18741590912244702,0,edge,1.0,{}
edge_overload,0,quantum_inspired,34.558286688923225,41.50789792045978,42.04354918969347,133.68631957430384,133.68631957430384,0.0,0.6159447323485537,26.666666666666668,1.0,0.46604469878563365,0.25,0.2398572200036142,241.92602530440746,1.144150133148808,1,edge,0.75,{}
edge_overload,1,quantum_inspired,36.25897833148121,43.566053276046254,45.17054277199571,116.91499041365405,116.91499041365405,0.0,0.6109079544363127,29.166666666666668,1.0,0.5168014018214873,0.35,0.2476824960031081,287.4964877868615,0.1272892421677055,0,edge,1.0,{}
edge_overload,2,quantum_inspired,48.32323208156807,58.68631414229492,60.542346451344166,147.4411847603719,147.4411847603719,0.0,0.8503692036289158,40.625,1.0,0.7100518290750818,0.25,0.2463448370108381,531.6757680400101,0.17265342601081818,0,edge,0.75,{}
edge_overload,3,quantum_inspired,55.30040021147897,63.58343497906302,65.06745466998434,72.94489343765456,72.94489343765456,0.0,0.9044445617272051,48.263888888888886,1.0,0.5136964326595391,0.3,0.24960201099747792,686.1682416105944,0.2211696417670066,0,edge,0.75,{}
edge_overload,4,quantum_inspired,46.779783882638206,60.029412626672396,60.50673242410813,83.23969709461059,83.23969709461059,0.0,0.7018068342588044,38.75,1.0,0.3591136845378834,0.15,0.25063770401175134,511.52936145917243,0.05895909774786066,0,edge,0.625,{}
edge_overload,5,quantum_inspired,43.204496454728734,52.888005519474774,54.127875443886225,93.28858525661681,93.28858525661681,0.0,0.7039166962560721,36.83333333333333,1.0,0.3718167333194746,0.2,0.24403899699973408,498.35236295087554,0.0559405188410953,0,edge,0.625,{}
