scenario_name,time_slot,solver_name,mean_latency_ms,p95_latency_ms,p99_latency_ms,throughput_mbps,goodput_mbps,packet_loss_rate,fairness_index,queue_delay_ms,edge_utilization,transport_utilization,wireless_utilization,solver_runtime_s,objective_value,quality_gap,constraint_violation_count,dominant_bottleneck,admission_rate,metadata
tcp_bursty,0,greedy,17.276831704323776,21.02360142408918,21.743815710951043,129.2076023956501,129.2076023956501,0.0,0.9653517274814847,8.948412698412698,1.0,0.6007278168401451,0.2,0.0014809470012551174,48.25037069587309,2.4979642816379344,0,edge,0.875,{}
tcp_bursty,1,greedy,17.70979043974085,23.757330551829934,24.801848671025777,145.8168272940232,142.68923695986766,0.0,0.9691969368573514,10.119047619047619,1.0,0.6638323387584807,0.2,0.00014042400289326906,67.23128016089291,7.021537532830679,0,edge,0.875,{}
tcp_bursty,2,greedy,17.21661867417437,21.933705033449144,23.603197509671546,136.95691707155623,134.12824680710008,0.0,0.7919131595281349,10.572916666666668,1.0,0.5696855749572401,0.2,0.00014323400682769716,9.409723978621154,40.79680338711872,0,edge,1.0,{}
tcp_bursty,3,greedy,19.202497728114015,21.29320918169466,21.383091009432004,178.5627301746698,176.08012717715764,0.0,0.8660132626206986,12.40079365079365,1.0,0.9119292542111203,0.25,0.00013373600086197257,97.36111748308439,3.2196036431792963,0,edge,0.875,{}
tcp_bursty,0,shortest_path_nearest_edge,17.16346712832777,23.24047061155931,25.746909581822543,130.4014834886453,130.4014834886453,0.0,0.8825812610119229,8.697916666666666,1.0,0.6007278168401451,0.2,0.00035621899587567896,-28.16081565270394,0.12572907977370218,0,edge,1.0,{}
tcp_bursty,1,shortest_path_nearest_edge,18.096467989786234,26.610131611780627,28.265462249726724,145.98637093845716,143.56570742537292,0.0,0.8748350236498426,10.78125,1.0,0.6379003727093429,0.2,0.00020871400192845613,-2.0642274810419696,0.6823711155192183,0,edge,1.0,{}
tcp_bursty,2,shortest_path_nearest_edge,19.508285340841034,30.267038366782476,31.936530843004878,136.95691707155623,133.50405616378785,0.0,0.7916781412064644,12.864583333333332,1.0,0.5696855749572401,0.2,0.00023602499277330935,22.743057311954487,0.6341624965811243,0,edge,1.0,{}
tcp_bursty,3,shortest_path_nearest_edge,21.644677649621244,33.95718182114134,35.175999478241,180.76742196876825,176.95372981140648,0.0,0.7884596953676704,14.947916666666668,1.0,0.9119292542111203,0.25,0.00019430200336501002,45.23492716451677,0.6210564504614069,0,edge,1.0,{}
tcp_bursty,0,load_balanced,18.585611857093674,25.449810793133267,26.62905758475986,129.2076023956501,129.2076023956501,0.0,0.9653517274814847,10.119047619047619,1.0,0.6007278168401451,0.2,0.00023451399465557188,48.76292412952599,2.5138768378519036,0,edge,0.875,{}
tcp_bursty,1,load_balanced,20.21387284568211,25.575174389568915,25.68369037458744,145.98637093845716,142.78394186208763,0.0,0.8752545344445871,12.777777777777779,1.0,0.6379003727093429,0.2,0.0001984249975066632,6.781659285944269,1.8706937629934186,0,edge,1.0,{}
tcp_bursty,2,load_balanced,19.71661867417437,23.984735225785187,24.013403548138754,136.95691707155623,133.19280622446345,0.0,0.8191537893106985,13.072916666666668,1.0,0.5696855749572401,0.2,0.0002565909962868318,29.40972397862115,0.9316566448674393,0,edge,1.0,{}
tcp_bursty,3,load_balanced,22.459999172183792,28.151211371830104,28.41719363630384,180.76742196876825,174.1754225412478,0.0,0.7949999990199424,15.64236111111111,1.0,0.9119292542111203,0.25,0.0002023209963226691,51.90320603318384,0.3632362678746037,0,edge,1.0,{}
tcp_bursty,0,milp_exact,17.30055310334041,21.359667892104074,21.811029004554022,128.94001340457925,128.94001340457925,0.0,0.903625848472535,9.21875,1.0,0.6007278168401451,0.2,0.010681508007110097,-32.21062830891681,,0,edge,1.0,{}
tcp_bursty,1,milp_exact,16.789194824141198,21.67018238664093,22.250394124244323,146.30380171567697,145.27319182009728,0.0,0.8676536753087983,9.479166666666666,1.0,0.6407345760773767,0.2,0.02887750200170558,-6.498865757805055,,0,edge,1.0,{}
tcp_bursty,2,milp_exact,16.86810701269224,21.44558856386082,22.945854182376404,133.37969948440292,133.37969948440292,0.0,0.8451116891729302,10.625,1.0,0.5875983236501121,0.2,0.010049953998532146,0.22513023045013814,,0,edge,1.0,{}
tcp_bursty,3,milp_exact,19.06084888144975,22.329581800604192,22.701476644325023,177.91292425331255,177.91292425331255,0.0,0.8082279548120436,12.760416666666668,1.0,0.9119292542111203,0.25,0.012916659994516522,23.073521997845,,0,edge,1.0,{}
tcp_bursty,0,simulated_annealing,15.272721999203913,17.309070719730126,17.399375402704614,123.82100838218909,123.82100838218909,0.0,0.8456903341464165,5.920138888888889,0.95,0.5115087190820116,0.2,0.5611414930026513,-7.957974132973048,0.7529394938635812,0,edge,1.0,{}
tcp_bursty,1,simulated_annealing,13.140670958867624,18.63739609195352,19.777861779050493,114.31952859143672,113.37806387053377,0.0,0.8193154009021322,5.902777777777778,1.0,0.48447174128558473,0.2,0.5346941330062691,5.8005050515314505,1.2545331539109377,1,edge,1.0,{}
tcp_bursty,2,simulated_annealing,17.826482049713686,23.82704771408347,25.422146012420935,135.0475941710546,129.6080739131741,0.0,0.7653169609137379,10.416666666666666,1.0,0.5696855749572401,0.2,0.5364874060032889,-2.170116560449342,0.8531211039895712,1,edge,1.0,{}
tcp_bursty,3,simulated_annealing,21.44787298311757,27.120283910265478,27.211008143990913,159.8586902417657,153.39703038267382,0.0,0.7088134123908822,14.67013888888889,1.0,0.7168579223632047,0.25,0.5492721530026756,53.51855872618757,4.494612124011743,1,edge,1.0,{}
tcp_bursty,0,quantum_inspired,17.276831704323776,21.02360142408918,21.743815710951043,129.2076023956501,129.2076023956501,0.0,0.9653517274814847,8.948412698412698,1.0,0.6007278168401451,0.2,0.5453007080068346,48.25037069587309,2.4979642816379344,0,edge,0.875,{}
tcp_bursty,1,quantum_inspired,17.70979043974085,23.757330551829934,24.801848671025777,145.8168272940232,142.68923695986766,0.0,0.9691969368573514,10.119047619047619,1.0,0.6638323387584807,0.2,0.5800447450019419,67.23128016089291,7.021537532830679,0,edge,0.875,{}
