scenario_name,time_slot,solver_name,mean_latency_ms,p95_latency_ms,p99_latency_ms,throughput_mbps,goodput_mbps,packet_loss_rate,fairness_index,queue_delay_ms,edge_utilization,transport_utilization,wireless_utilization,solver_runtime_s,objective_value,quality_gap,constraint_violation_count,dominant_bottleneck,admission_rate,metadata
edge_overload,0,greedy,23.42534061015338,32.51504752167062,33.169119432205505,74.12413301722484,74.12413301722484,0.0,0.5563160407195675,14.375,1.0,0.2875151927300526,0.15,0.00019132699526380748,361.9324188876721,0.6003869237160565,0,edge,0.5,{}
edge_overload,1,greedy,25.705175321031952,34.40248841038729,35.587813178975246,85.62113185925088,78.81676915107997,0.0,0.6038085169730321,17.333333333333336,1.0,0.42905336640325326,0.2,0.0001635000080568716,314.1455579583439,0.5884465263648411,0,edge,0.625,{}
edge_overload,2,greedy,27.968559165103194,39.47575744788274,40.97535065285609,65.49502574839366,60.301974300465275,0.0,0.6493480557939187,20.520833333333336,1.0,0.3692917670036819,0.2,0.00019008200615644455,410.92947615348595,0.46171258109036195,0,edge,0.5,{}
edge_overload,3,greedy,29.197507398821465,37.70880927926844,37.93996105113029,70.11965790938578,64.71945913865402,0.0,0.7044677054716694,21.5,1.0,0.3961321924275654,0.25,0.00017787299293559045,354.85261099210646,0.30601648071330845,0,edge,0.625,{}
edge_overload,0,milp_exact,22.586135358428425,26.593211922835888,26.713164205392218,57.880108942096435,57.880108942096435,0.0,0.7393098796089855,14.236111111111112,1.0,0.3284161312628471,0.25,0.015233814003295265,226.1530718129554,,0,edge,0.75,{}
edge_overload,1,milp_exact,21.966596042812192,24.92129472100401,24.960263366466894,42.8532154863252,40.800336965809535,0.0,0.9275165554175184,14.285714285714286,1.0,0.2076684221487105,0.2,0.01276867299748119,216.72351594164076,,0,edge,0.875,{}
edge_overload,2,milp_exact,22.09284728344665,27.95704179494544,29.261926477912965,45.624824210435,42.77281280326523,0.0,0.8568224431861996,15.902777777777779,1.0,0.21267059546036418,0.2,0.014447737994487397,280.34660505378116,,0,edge,0.75,{}
edge_overload,3,milp_exact,25.016215664703292,27.006601914614464,27.01411608294996,52.2043439325134,49.16628048624608,0.0,0.9335882462220999,18.333333333333332,1.0,0.22383618230886648,0.2,0.017996757000219077,258.71993167873916,,0,edge,0.875,{}
edge_overload,0,quantum_inspired,23.42534061015338,32.51504752167062,33.169119432205505,74.12413301722484,74.12413301722484,0.0,0.5563160407195675,14.375,1.0,0.2875151927300526,0.15,0.5213117179955589,361.9324188876721,0.6003869237160565,0,edge,0.5,{}
edge_overload,1,quantum_inspired,25.705175321031952,34.40248841038729,35.587813178975246,85.62113185925088,78.81676915107997,0.0,0.6038085169730321,17.333333333333336,1.0,0.42905336640325326,0.2,0.5529204409976956,314.1455579583439,0.5884465263648411,0,edge,0.625,{}
edge_overload,2,quantum_inspired,27.968559165103194,39.47575744788274,40.97535065285609,65.49502574839366,60.301974300465275,0.0,0.6493480557939187,20.520833333333336,1.0,0.3692917670036819,0.2,0.5974628609983483,410.92947615348595,0.46171258109036195,0,edge,0.5,{}
edge_overload,3,quantum_inspired,29.197507398821465,37.70880927926844,37.93996105113029,70.11965790938578,64.71945913865402,0.0,0.7044677054716694,21.5,1.0,0.3961321924275654,0.25,0.545300623998628,354.85261099210646,0.30601648071330845,0,edge,0.625,{}
