scenario_name,time_slot,solver_name,mean_latency_ms,p95_latency_ms,p99_latency_ms,throughput_mbps,goodput_mbps,packet_loss_rate,fairness_index,queue_delay_ms,edge_utilization,transport_utilization,wireless_utilization,solver_runtime_s,objective_value,quality_gap,constraint_violation_count,dominant_bottleneck,admission_rate,metadata
mobility_event,0,greedy,17.0525436921274,23.99102977517135,24.401808581341975,145.07904203445779,145.07904203445779,0.0,0.6919842854715611,10.815972222222221,1.0,0.6716944699346066,0.2,8.826100383885205e-05,-26.229818047355074,0.17809988040202712,0,edge,1.0,{}
mobility_event,1,greedy,17.582816567883704,26.704547579940918,26.870500120543436,163.80185581350543,163.80185581350543,0.0,0.6872504831490023,10.989583333333334,1.0,0.966803179379837,0.25,9.044900070875883e-05,1.8472291612558287,2.4500340157356213,0,edge,1.0,{}
mobility_event,2,greedy,17.984444967376923,26.770580962394778,27.061403064431577,183.12092168735484,183.12092168735484,0.0,0.5335738235702531,10.815972222222221,1.0,0.7585936559622806,0.25,9.44399944273755e-05,12.55666051994459,1.4446731706905644,0,edge,1.0,{}
mobility_event,3,greedy,17.708709135301646,26.43861079376741,26.663172250528074,154.41364628524434,154.41364628524434,0.0,0.7955041199257488,10.989583333333334,1.0,0.5173534390086294,0.2,9.344199497718364e-05,12.084874006678973,0.3468799633593351,0,edge,1.0,{}
mobility_event,4,greedy,17.301620271401674,24.355766561031295,24.59970433686331,157.7946284871486,157.7946284871486,0.0,0.7315059930353858,10.815972222222221,1.0,0.7499246885614178,0.2,8.970599446911365e-05,6.639301593352586,96.33389120453322,0,edge,1.0,{}
mobility_event,5,greedy,17.899825398022802,27.704403201768027,28.0227287832294,178.99809994723725,178.99809994723725,0.0,0.6087881111692818,10.989583333333334,1.0,0.8138779265464451,0.3,9.1637994046323e-05,16.75502948319444,0.22890102729997722,0,edge,1.0,{}
mobility_event,0,shortest_path_nearest_edge,17.0525436921274,23.99102977517135,24.401808581341975,145.07904203445779,145.07904203445779,0.0,0.6919842854715611,10.815972222222221,1.0,0.6716944699346066,0.2,0.00012811999476980418,-26.229818047355074,0.17809988040202712,0,edge,1.0,{}
mobility_event,1,shortest_path_nearest_edge,19.798004886325696,31.150265713409855,31.316218254012373,164.94466575411417,164.94466575411417,0.0,0.6857642581418117,13.42013888888889,1.0,0.7929279681344309,0.25,0.0001285230100620538,24.485753917685955,20.22077499980478,0,edge,1.0,{}
mobility_event,2,shortest_path_nearest_edge,22.5819261498253,37.632521982219075,38.40287097686273,184.977467463975,184.977467463975,0.0,0.5418327573921516,15.91579861111111,1.0,0.7950880362013831,0.25,0.00012494401016738266,69.74639597435232,1.750835410216634,0,edge,1.0,{}
mobility_event,3,shortest_path_nearest_edge,24.524118766337658,43.047971482053065,43.127640500888624,153.27626359285367,153.27626359285367,0.0,0.8079341606846084,18.10763888888889,1.0,0.661097649236428,0.2,0.00014298499445430934,156.64350732882326,3.5208576726750844,0,edge,1.0,{}
